"","PresentationOrder","Condition","File","Subject","Group","Accent","TalkerID","AccRating","Block","Sentence","Mean.PossibleKeywords","Stimulus.OnsetTime","Stimulus.OffsetTime","Mean.Response.ACC","Mean.Response.RESP","PercentCorrect","Duration","OnsetMarker","ResponseOnset"
"5221","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,1,"The chicken laid some eggs",4,17069,18788,0,0,0,1689,NA,-1689
"5222","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,2,"The dog jumped on the chair",4,38803,40346,0,3,0.75,1513,NA,-1513
"5223","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,3,"The lady stayed for lunch",4,52738,54386,1,4,1,1618,NA,-1618
"5224","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,4,"The cows are in the pasture",4,66659,68477,0,1,0.25,1788,NA,-1788
"5225","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,5,"The train is moving fast",3,84740,86487,1,3,1,1717,NA,-1717
"5226","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,6,"The puppy plays with the ball",4,98888,100527,1,4,1,1609,NA,-1609
"5227","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,7,"The candy shop was empty",4,117649,119256,0,0,0,1577,NA,-1577
"5228","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,8,"The driver waited by the corner",4,138104,140046,0,3,0.75,1912,NA,-1912
"5229","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,9,"The buckets hold water",3,155558,157266,0,0,0,1678,NA,-1678
"5230","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,10,"The janitor used a broom",3,174146,175586,1,3,1,1410,NA,-1410
"5231","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,11,"The oven is too hot",4,186934,188366,0,1,0.25,1402,NA,-1402
"5232","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,12,"The little girl was happy",4,205415,206735,0,0,0,1290,NA,-1290
"5233","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,13,"The dogs went for a walk",4,222043,223714,1,4,1,1641,NA,-1641
"5234","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,14,"Some brown leaves fell off the tree",6,235151,237364,0,4,0.666666666666667,2183,NA,-2183
"5235","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,15,"The fish swam in the pond",4,252432,253885,0,3,0.75,1423,NA,-1423
"5236","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,16,"The good boy is helping",3,268606,270174,0,2,0.666666666666667,1538,NA,-1538
"5237","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,17,"The dog made an angry noise",4,282527,284524,1,4,1,1967,NA,-1967
"5238","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,18,"He lost his hat",3,297422,298653,0,2,0.666666666666667,1201,NA,-1201
"5239","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,19,"They are coming for Christmas",3,313036,314745,0,2,0.666666666666667,1679,NA,-1679
"5240","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,20,"They are riding their bicycles",3,328037,329764,0,0,0,1697,NA,-1697
"5241","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,21,"A girl came into the room",4,346532,348153,0,0,0,1591,NA,-1591
"5242","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,22,"The train stops at the station",4,369600,371414,0,0,0,1784,NA,-1784
"5243","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,23,"She looked in her mirror",4,392695,394234,0,1,0.25,1509,NA,-1509
"5244","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,24,"A dish towel is by the sink",5,415817,417613,0,1,0.2,1766,NA,-1766
"5245","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,25,"A cat jumped off the fence",4,434978,436503,0,0,0,1495,NA,-1495
"5246","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,26,"The shirts are hanging in the closet",4,454286,456333,0,0,0,2017,NA,-2017
"5247","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,27,"The faucets are above the sink",4,472180,474061,0,0,0,1851,NA,-1851
"5248","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,28,"The ground is very hard",4,496916,498341,1,4,1,1395,NA,-1395
"5249","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,29,"He listened to his father",4,509823,511422,1,4,1,1569,NA,-1569
"5250","First","C3","AD_B","7203","ONH","Japanese","J2M",5.48,30,"The cow gave some milk",4,523517,525091,0,0,0,1544,NA,-1544
"5251","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,1,"The ground is very hard",4,8014,9781,0,1,0.25,1737,NA,-1737
"5252","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,2,"The cows are in the pasture",4,19881,22032,1,4,1,2121,NA,-2121
"5253","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,3,"The buckets hold water",3,30402,32282,1,3,1,1850,NA,-1850
"5254","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,4,"The oven is too hot",4,40123,41791,1,4,1,1638,NA,-1638
"5255","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,5,"The train is moving fast",3,49043,50992,0,1,0.333333333333333,1919,NA,-1919
"5256","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,6,"The good boy is helping",3,59364,61052,0,0,0,1658,NA,-1658
"5257","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,7,"The dog jumped on the chair",4,69351,71482,0,1,0.25,2101,NA,-2101
"5258","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,8,"She looked in her mirror",4,81459,83231,0,0,0,1742,NA,-1742
"5259","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,9,"The shirts are hanging in the closet",4,94326,96840,1,4,1,2484,NA,-2484
"5260","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,10,"They are coming for Christmas",3,105940,107941,1,3,1,1971,NA,-1971
"5261","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,11,"The puppy plays with the ball",4,116234,118520,0,0,0,2256,NA,-2256
"5262","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,12,"A girl came into the room",4,128115,129930,0,3,0.75,1785,NA,-1785
"5263","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,13,"A cat jumped off the fence",4,140716,142631,1,4,1,1885,NA,-1885
"5264","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,14,"The candy shop was empty",4,150077,152060,0,2,0.5,1953,NA,-1953
"5265","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,15,"The driver waited by the corner",4,163118,165271,0,2,0.5,2123,NA,-2123
"5266","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,16,"The cow gave some milk",4,173665,175419,0,2,0.5,1724,NA,-1724
"5267","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,17,"The dogs went for a walk",4,184093,185770,0,3,0.75,1647,NA,-1647
"5268","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,18,"Some brown leaves fell off the tree",6,195760,198860,0,4,0.666666666666667,3070,NA,-3070
"5269","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,19,"The little girl was happy",4,213548,215309,1,4,1,1731,NA,-1731
"5270","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,20,"The faucets are above the sink",4,223949,226749,0,2,0.5,2770,NA,-2770
"5271","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,21,"He listened to his father",4,238083,240309,0,3,0.75,2196,NA,-2196
"5272","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,22,"A dish towel is by the sink",5,250897,253999,0,4,0.8,3072,NA,-3072
"5273","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,23,"The chicken laid some eggs",4,264245,266170,1,4,1,1895,NA,-1895
"5274","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,24,"The train stops at the station",4,273539,275769,1,4,1,2200,NA,-2200
"5275","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,25,"The fish swam in the pond",4,284406,286218,1,4,1,1782,NA,-1782
"5276","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,26,"He lost his hat",3,294207,295608,0,1,0.333333333333333,1371,NA,-1371
"5277","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,27,"The lady stayed for lunch",4,304021,306138,1,4,1,2087,NA,-2087
"5278","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,28,"The janitor used a broom",3,313888,315678,0,0,0,1760,NA,-1760
"5279","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,29,"They are riding their bicycles",3,325049,326979,0,2,0.666666666666667,1900,NA,-1900
"5280","Fourth","C3","AD_A","7108","YNH","Japanese","J1M",5.86,30,"The dog made an angry noise",4,337037,339299,1,4,1,2232,NA,-2232
"5281","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,1,"The puppy plays with the ball",4,9967,12257,0,0,0,2260,NA,-2260
"5282","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,2,"A girl came into the room",4,25435,27248,0,3,0.75,1783,NA,-1783
"5283","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,3,"The shirts are hanging in the closet",4,48570,51087,0,0,0,2487,NA,-2487
"5284","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,4,"They are coming for Christmas",3,62784,64777,0,2,0.666666666666667,1963,NA,-1963
"5285","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,5,"They are riding their bicycles",3,73078,75007,1,3,1,1899,NA,-1899
"5286","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,6,"A cat jumped off the fence",4,82999,84917,0,3,0.75,1888,NA,-1888
"5287","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,7,"The cows are in the pasture",4,99747,101896,1,4,1,2119,NA,-2119
"5288","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,8,"He listened to his father",4,110521,112746,0,1,0.25,2195,NA,-2195
"5289","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,9,"Some brown leaves fell off the tree",6,125602,128695,0,2,0.333333333333333,3063,NA,-3063
"5290","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,10,"The janitor used a broom",3,142150,143935,1,3,1,1755,NA,-1755
"5291","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,11,"The dogs went for a walk",4,154444,156115,0,1,0.25,1641,NA,-1641
"5292","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,12,"A dish towel is by the sink",5,165085,168186,0,2,0.4,3071,NA,-3071
"5293","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,13,"The faucets are above the sink",4,181459,184266,0,3,0.75,2777,NA,-2777
"5294","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,14,"The little girl was happy",4,197473,199235,1,4,1,1732,NA,-1732
"5295","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,15,"The fish swam in the pond",4,206954,208764,0,3,0.75,1780,NA,-1780
"5296","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,16,"The dog made an angry noise",4,219128,221394,1,4,1,2236,NA,-2236
"5297","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,17,"The train stops at the station",4,238090,240314,1,4,1,2194,NA,-2194
"5298","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,18,"The oven is too hot",4,249904,251564,0,0,0,1630,NA,-1630
"5299","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,19,"The train is moving fast",3,260731,262674,1,3,1,1913,NA,-1913
"5300","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,20,"The candy shop was empty",4,271639,273624,0,1,0.25,1955,NA,-1955
"5301","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,21,"The ground is very hard",4,287360,289125,0,0,0,1735,NA,-1735
"5302","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,22,"The driver waited by the corner",4,300281,302434,0,2,0.5,2123,NA,-2123
"5303","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,23,"He lost his hat",3,319389,320793,1,3,1,1374,NA,-1374
"5304","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,24,"The buckets hold water",3,330736,332614,0,2,0.666666666666667,1848,NA,-1848
"5305","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,25,"The good boy is helping",3,341990,343674,1,3,1,1654,NA,-1654
"5306","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,26,"The cow gave some milk",4,351844,353604,1,4,1,1730,NA,-1730
"5307","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,27,"The lady stayed for lunch",4,360658,362774,1,4,1,2086,NA,-2086
"5308","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,28,"The chicken laid some eggs",4,371272,373193,0,0,0,1891,NA,-1891
"5309","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,29,"The dog jumped on the chair",4,387060,389183,0,1,0.25,2093,NA,-2093
"5310","Fourth","C3","AD_A","7204","ONH","Japanese","J1M",5.86,30,"She looked in her mirror",4,401088,402864,1,4,1,1746,NA,-1746
"5311","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,1,"The little girl was happy",4,9323,10641,0,1,0.25,1288,NA,-1288
"5312","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,2,"The faucets are above the sink",4,20204,22091,0,0,0,1857,NA,-1857
"5313","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,3,"They are riding their bicycles",3,34219,35942,0,0,0,1693,NA,-1693
"5314","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,4,"The janitor used a broom",3,45219,46651,0,1,0.333333333333333,1402,NA,-1402
"5315","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,5,"He lost his hat",3,58300,59540,0,0,0,1210,NA,-1210
"5316","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,6,"A dish towel is by the sink",5,68514,70310,0,4,0.8,1766,NA,-1766
"5317","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,7,"The chicken laid some eggs",4,80502,82222,1,4,1,1690,NA,-1690
"5318","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,8,"A girl came into the room",4,91823,93450,1,4,1,1597,NA,-1597
"5319","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,9,"The shirts are hanging in the closet",4,103610,105661,0,0,0,2021,NA,-2021
"5320","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,10,"The dog made an angry noise",4,117198,119191,0,2,0.5,1963,NA,-1963
"5321","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,11,"The ground is very hard",4,129132,130560,0,2,0.5,1398,NA,-1398
"5322","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,12,"A cat jumped off the fence",4,139372,140900,0,3,0.75,1498,NA,-1498
"5323","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,13,"The good boy is helping",3,150320,151889,0,2,0.666666666666667,1539,NA,-1539
"5324","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,14,"The puppy plays with the ball",4,161321,162960,0,3,0.75,1609,NA,-1609
"5325","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,15,"They are coming for Christmas",3,172415,174120,0,1,0.333333333333333,1675,NA,-1675
"5326","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,16,"The candy shop was empty",4,182509,184119,0,1,0.25,1580,NA,-1580
"5327","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,17,"He listened to his father",4,193563,195159,0,0,0,1566,NA,-1566
"5328","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,18,"The train is moving fast",3,203830,205579,0,2,0.666666666666667,1719,NA,-1719
"5329","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,19,"The buckets hold water",3,214271,215980,0,0,0,1679,NA,-1679
"5330","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,20,"The cows are in the pasture",4,224578,226398,0,1,0.25,1790,NA,-1790
"5331","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,21,"Some brown leaves fell off the tree",6,235566,237778,0,1,0.166666666666667,2182,NA,-2182
"5332","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,22,"The fish swam in the pond",4,247767,249219,0,3,0.75,1422,NA,-1422
"5333","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,23,"The oven is too hot",4,257194,258629,0,1,0.25,1405,NA,-1405
"5334","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,24,"The dogs went for a walk",4,268515,270188,0,3,0.75,1643,NA,-1643
"5335","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,25,"The train stops at the station",4,278729,280549,1,4,1,1790,NA,-1790
"5336","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,26,"The lady stayed for lunch",4,289103,290749,0,3,0.75,1616,NA,-1616
"5337","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,27,"The dog jumped on the chair",4,299530,301079,1,4,1,1519,NA,-1519
"5338","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,28,"The driver waited by the corner",4,311278,313227,0,0,0,1919,NA,-1919
"5339","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,29,"The cow gave some milk",4,323332,324908,0,1,0.25,1546,NA,-1546
"5340","Fifth","C3","AD_B","312","OHI","Japanese","J2M",5.48,30,"She looked in her mirror",4,334066,335598,0,0,0,1502,NA,-1502
"5341","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,1,"She looked in her mirror",4,14284,15825,0,0,0,1511,NA,-1511
"5342","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,2,"The train is moving fast",3,26925,28674,0,2,0.666666666666667,1719,NA,-1719
"5343","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,3,"The cow gave some milk",4,38926,40505,0,0,0,1549,NA,-1549
"5344","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,4,"The faucets are above the sink",4,49540,51424,0,0,0,1854,NA,-1854
"5345","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,5,"The dog made an angry noise",4,61087,63084,1,4,1,1967,NA,-1967
"5346","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,6,"The shirts are hanging in the closet",4,71915,73963,0,0,0,2018,NA,-2018
"5347","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,7,"The puppy plays with the ball",4,84329,85964,0,2,0.5,1605,NA,-1605
"5348","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,8,"He lost his hat",3,94369,95603,0,0,0,1204,NA,-1204
"5349","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,9,"The candy shop was empty",4,105517,107124,0,0,0,1577,NA,-1577
"5350","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,10,"The buckets hold water",3,116411,118114,0,0,0,1673,NA,-1673
"5351","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,11,"The driver waited by the corner",4,127905,129853,0,0,0,1918,NA,-1918
"5352","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,12,"The lady stayed for lunch",4,141293,142944,1,4,1,1621,NA,-1621
"5353","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,13,"A dish towel is by the sink",5,151080,152872,0,4,0.8,1762,NA,-1762
"5354","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,14,"The cows are in the pasture",4,162427,164243,0,0,0,1786,NA,-1786
"5355","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,15,"The janitor used a broom",3,173575,175013,0,2,0.666666666666667,1408,NA,-1408
"5356","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,16,"They are riding their bicycles",3,183642,185373,0,0,0,1701,NA,-1701
"5357","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,17,"A cat jumped off the fence",4,194390,195913,0,0,0,1493,NA,-1493
"5358","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,18,"The dogs went for a walk",4,204124,205802,1,4,1,1648,NA,-1648
"5359","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,19,"The little girl was happy",4,215298,216612,0,0,0,1284,NA,-1284
"5360","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,20,"He listened to his father",4,225139,226732,1,4,1,1563,NA,-1563
"5361","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,21,"The fish swam in the pond",4,236459,237913,0,3,0.75,1424,NA,-1424
"5362","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,22,"Some brown leaves fell off the tree",6,247020,249233,0,2,0.333333333333333,2183,NA,-2183
"5363","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,23,"The train stops at the station",4,259954,261772,0,2,0.5,1788,NA,-1788
"5364","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,24,"The oven is too hot",4,270488,271922,0,3,0.75,1404,NA,-1404
"5365","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,25,"The chicken laid some eggs",4,280862,282581,1,4,1,1689,NA,-1689
"5366","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,26,"They are coming for Christmas",3,292437,294141,0,1,0.333333333333333,1674,NA,-1674
"5367","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,27,"The dog jumped on the chair",4,303677,305221,1,4,1,1514,NA,-1514
"5368","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,28,"The good boy is helping",3,313945,315511,1,3,1,1536,NA,-1536
"5369","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,29,"A girl came into the room",4,323999,325622,0,0,0,1593,NA,-1593
"5370","Fifth","C3","AD_B","7109","YNH","Japanese","J2M",5.48,30,"The ground is very hard",4,334279,335701,0,3,0.75,1392,NA,-1392
"5371","First","C3","AD_B","7110","YNH","Japanese","J2M",5.48,1,"The little girl was happy",4,9841,11160,0,0,0,1289,NA,-1289
"5372","First","C3","AD_B","7110","YNH","Japanese","J2M",5.48,2,"The cows are in the pasture",4,24589,26399,0,0,0,1780,NA,-1780
"5373","First","C3","AD_B","7110","YNH","Japanese","J2M",5.48,3,"The buckets hold water",3,38109,39820,0,0,0,1681,NA,-1681
